Var1 Var2 Var3 Var4 Var5 Var6 Var7 Var8
1741615512.51665 -0.32285454 0.3394628456 0 0 0 0.973855805 -0.227167056
1741615512.61606 -0.3238338585 0.3402681016 0 0 0 0.976728356 -0.214480112
1741615512.71605 -0.322393308 0.3402066984 0 0 0 0.975586056 -0.2196175
1741615512.81621 -0.3238338585 0.3402681016 0 0 0 0.976728356 -0.214480112
1741615512.91602 -0.3243008655 0.3402749088 0 0 0 0.976894971 -0.213719949
1741615513.0161 -0.3238338585 0.3402681016 0 0 0 0.976728356 -0.214480112
1741615513.11685 -0.32337141 0.3400079232 0 0 0 0.977236631 -0.212152228
1741615513.21658 -0.3238338585 0.3402681016 0 0 0 0.976728356 -0.214480112
1741615513.31653 -0.3238338585 0.3402681016 0 0 0 0.976728356 -0.214480112
1741615513.41686 -0.3238338585 0.3402681016 0 0 0 0.976728356 -0.214480112
1741615513.51568 -0.32337141 0.3400079232 0 0 0 0.977236631 -0.212152228
1741615513.61625 -0.3238338585 0.3402681016 0 0 0 0.976728356 -0.214480112
1741615513.71689 -0.3238338585 0.3402681016 0 0 0 0.976728356 -0.214480112
1741615513.81593 -0.32337141 0.3400079232 0 0 0 0.977236631 -0.212152228
1741615513.91589 -0.3238338585 0.3402681016 0 0 0 0.976728356 -0.214480112
1741615514.01665 -0.3238338585 0.3402681016 0 0 0 0.976728356 -0.214480112
1741615514.11689 -0.3238338585 0.3402681016 0 0 0 0.976728356 -0.214480112
1741615514.21692 -0.3210677715 0.3412366632 0 0 0 0.976041995 -0.217582221
1741615514.41594 -0.2803804725 0.3509570288 0 0 0 0.978407547 -0.206684957
1741615514.51561 -0.2402013675 0.3599378368 0 0 0 0.979862073 -0.199675534
1741615514.6161 -0.190766433 0.3737845328 0 0 0 0.97871524 -0.205222997
1741615514.71587 -0.133602219 0.3862852208 0 0 0 0.980932839 -0.194347023
1741615514.81677 -0.082957839 0.3966206184 0 0 0 0.982443101 -0.186562464
1741615514.97697 -0.0176717655 0.40950966 0 0 0 0.984972703 -0.172710088
1741615515.07668 0.014466318 0.4150841352 0 0 0 0.985529122 -0.169506194
1741615515.17538 0.038788842 0.420013692 0 0 0 0.986663434 -0.162773671
1741615515.27645 0.058970751 0.4232403096 0 0 0 0.986661986 -0.162782446
1741615515.37589 0.072259713 0.4258168696 0 0 0 0.987198846 -0.159494324
1741615515.47509 0.0796091415 0.4274666264 0 0 0 0.987308637 -0.158813272
1741615515.57436 0.0828015825 0.4276754768 0 0 0 0.987292582 -0.158913049
1741615515.67404 0.0827944515 0.4274219512 0 0 0 0.98756165 -0.157232275
1741615515.77244 0.0827944515 0.4274219512 0 0 0 0.98756165 -0.157232275
1741615516.17378 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615516.27389 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615516.37379 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615516.47364 0.0827944515 0.4274219512 0 0 0 0.98756165 -0.157232275
1741615516.57506 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615516.67332 0.0827944515 0.4274219512 0 0 0 0.98756165 -0.157232275
1741615516.77384 0.0827944515 0.4274219512 0 0 0 0.98756165 -0.157232275
1741615516.87528 0.0827944515 0.4274219512 0 0 0 0.98756165 -0.157232275
1741615516.97777 0.0827944515 0.4274219512 0 0 0 0.98756165 -0.157232275
1741615517.07701 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615517.17714 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615517.28123 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615517.48535 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615517.58397 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615517.68274 0.0827944515 0.4274219512 0 0 0 0.98756165 -0.157232275
1741615517.78172 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615517.881 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615518.02186 0.0827944515 0.4274219512 0 0 0 0.98756165 -0.157232275
1741615518.12146 0.0827944515 0.4274219512 0 0 0 0.98756165 -0.157232275
1741615518.22102 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615518.31991 0.0827944515 0.4274219512 0 0 0 0.98756165 -0.157232275
1741615518.41945 0.0823376895 0.4274291344 0 0 0 0.987478305 -0.157754864
1741615518.51896 0.0828015825 0.4276754768 0 0 0 0.987292582 -0.158913049
1741615518.61793 0.0951692145 0.429508032 0 0 0 0.987560208 -0.157241331
1741615518.7167 0.1194342315 0.4334324096 0 0 0 0.988743455 -0.149620788
1741615518.81616 0.140480553 0.4368966808 0 0 0 0.989314301 -0.14579854
1741615519.21718 0.170655249 0.4414941904 0 0 0 0.989789306 -0.142538169
1741615519.31792 0.170655249 0.4414941904 0 0 0 0.989789306 -0.142538169
1741615519.41818 0.170655249 0.4414941904 0 0 0 0.989789306 -0.142538169
1741615519.51765 0.170655249 0.4414941904 0 0 0 0.989789306 -0.142538169
1741615519.61695 0.170655249 0.4414941904 0 0 0 0.989789306 -0.142538169
1741615519.71807 0.170655249 0.4414941904 0 0 0 0.989789306 -0.142538169
1741615519.81921 0.170655249 0.4414941904 0 0 0 0.989789306 -0.142538169
1741615519.91928 0.170655249 0.4414941904 0 0 0 0.989789306 -0.142538169
1741615520.02652 0.170655249 0.4414941904 0 0 0 0.989789306 -0.142538169
1741615520.12778 0.170655249 0.4414941904 0 0 0 0.989789306 -0.142538169
1741615520.22704 0.170655249 0.4414941904 0 0 0 0.989789306 -0.142538169
1741615520.32572 0.170655249 0.4414941904 0 0 0 0.989789306 -0.142538169
1741615520.42507 0.1743131595 0.442198052 0 0 0 0.990026132 -0.140883848
1741615520.52623 0.19395735 0.444926156 0 0 0 0.990089634 -0.140436877
1741615520.62569 0.2268085065 0.4492328 0 0 0 0.99079864 -0.135344209
1741615520.72721 0.27060276 0.4558974272 0 0 0 0.991327743 -0.131412735
1741615520.8263 0.3261547005 0.4634010496 0 0 0 0.992930959 -0.118693351
1741615521.02482 0.4642089405 0.4805517696 0 0 0 0.995978268 -0.089595148
1741615521.125 0.5443286955 0.489007368 0 0 0 0.996877988 -0.078957432
1741615521.22529 0.6264982455 0.4964547272 0 0 0 0.997641109 -0.068645601
1741615521.42438 0.7967759235 0.505124052 0 0 0 0 1
1741615521.52302 0.869461521 0.509537812 0 0 0 0 1
1741615550.53405 1.3554849495 0.4843211208 0 0 0 0 1
1741615550.79249 1.356812865 0.4843100992 0 0 0 0.986887537 0.161409382
1741615550.89419 1.356337095 0.4840599352 0 0 0 0.987248593 0.159186106
